fieldtrip	ID_reg	sampling_day	date	hour	sampling_point	Y	pitfall	pitfall_code	aiq_code	TUF	treatment	treat_code	lat	long	genus	specie	sp_code	recapture	colected	Etiqueta_MRCM	sex	svl_mm	tail_mm	reg_tail	CRC_original	tail_original	att	reg_tail_original	gross_weight	sexo_provisório	bag_weight	weight_animal	sample	att_recente	machucado_recente	cicatriz_umbilical	cicatriz_corpo	ácaro	att_manuseio	ovada	obs1	obs2	obs3	obs4	obs5	obs6	obs_correcao_planilha_sexo	obs_correcao_planilha_peso_do_saco	obs_correcao_planilha_att	obs_sucesso_captura
C4	2451	13	06/07/2021	07:52	6	d	p	6dp	C4-6d	2	Q	2Q	-11.138578	-46.690251	Ameivula	jalapensis	amejal	NA	NA	NA	m	55.9	109	53	5.59	10.9	x	5.3	NA	m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C4	2454	13	06/07/2021	08:05	6	b	p	6bp	C4-6b	2	Q	2Q	-11.13296	-46.688271	Ameivula	jalapensis	amejal	NA	NA	NA	f	56.4	91	36	5.64	9.1	x	3.6	NA	f	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	marcada_as_duas_mãos._Devo_ter_perdido_o_primeiro_dedo	NA	NA	"preenchi_as_informações_de_aiq_hoje._As_células_estavam_vazias_e_acredito_que_era_pelo_meu_método_de_passar_os_dados_a_limpo._Quando_era_mesma_AIQ,_eu_deixava_em_branco_e_depois_preenchia._Acredito_que_os_em_branco_são_iguais_aos_de_cima._Fiz_isso_como_padrão_para_todos_os_casos_(14/11/2022)"	NA	NA	NA	NA	NA	NA
C4	2455	13	06/07/2021	08:05	6	b	p	6bp	C4-6b	2	Q	2Q	-11.13296	-46.688271	Ameivula	jalapensis	amejal	NA	NA	NA	m	53.5	146	NA	5.35	14.6	NA	NA	NA	m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"preenchi_as_informações_de_aiq_hoje._As_células_estavam_vazias_e_acredito_que_era_pelo_meu_método_de_passar_os_dados_a_limpo._Quando_era_mesma_AIQ,_eu_deixava_em_branco_e_depois_preenchia._Acredito_que_os_em_branco_são_iguais_aos_de_cima._Fiz_isso_como_padrão_para_todos_os_casos_(14/11/2022)"	NA	NA	NA	NA	NA	NA
C4	2460	13	06/07/2021	09:01	4	d	p	4dp	C4-4d	2	Q	2Q	-11.142583	-46.679762	Ameivula	jalapensis	amejal	NA	NA	NA	m	52.8	103.3	18.3	5.28	10.33	x	1.83	NA	m	NA	NA	NA	NA	NA	NA	NA	NA	sim	NA	att_no_saco	NA	NA	NA	NA	NA	NA	NA	NA	NA
C4	2473	13	06/07/2021	09:57	3	b	p	3bp	C4-3b	1	C	1C	-11.128828	-46.652409	Ameivula	jalapensis	amejal	NA	NA	NA	m	57.3	158	NA	5.73	15.8	NA	NA	NA	m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"preenchi_as_informações_de_aiq_hoje._As_células_estavam_vazias_e_acredito_que_era_pelo_meu_método_de_passar_os_dados_a_limpo._Quando_era_mesma_AIQ,_eu_deixava_em_branco_e_depois_preenchia._Acredito_que_os_em_branco_são_iguais_aos_de_cima._Fiz_isso_como_padrão_para_todos_os_casos_(14/11/2022)"	NA	NA	NA	NA	NA	NA
C4	2476	13	06/07/2021	10:31	2	d	p	2dp	C4-2d	1	C	1C	-11.135341	-46.642383	Ameivula	jalapensis	amejal	NA	NA	NA	m	44.9	145	NA	4.49	14.5	NA	NA	NA	m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C4	2478	13	06/07/2021	10:31	2	d	p	2dp	C4-2d	1	C	1C	-11.135341	-46.642383	Ameivula	jalapensis	amejal	NA	NA	NA	f	50	119	NA	5	11.9	NA	NA	NA	f	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"preenchi_as_informações_de_aiq_hoje._As_células_estavam_vazias_e_acredito_que_era_pelo_meu_método_de_passar_os_dados_a_limpo._Quando_era_mesma_AIQ,_eu_deixava_em_branco_e_depois_preenchia._Acredito_que_os_em_branco_são_iguais_aos_de_cima._Fiz_isso_como_padrão_para_todos_os_casos_(14/11/2022)"	NA	NA	NA	NA	NA	NA
C4	2479	13	06/07/2021	10:43	2	b	p	2bp	C4-2b	1	C	1C	-11.137185	-46.641638	Ameivula	jalapensis	amejal	NA	NA	NA	f	58.7	101	32	5.87	10.1	x	3.2	NA	f	NA	NA	NA	NA	NA	NA	NA	NA	sim	NA	att_no_balde	NA	NA	NA	NA	NA	NA	NA	NA	NA
C4	2481	13	06/07/2021	10:51	3	a	p	3ap	C4-3a	1	C	1C	-11.129468	-46.651094	Ameivula	jalapensis	amejal	x	NA	NA	f	57.1	NA	NA	5.71	NA	NA	NA	NA	f	NA	NA	NA	NA	NA	NA	peito	NA	NA	NA	cicatriz_peito_esquerdo	NA	NA	NA	NA	NA	NA	NA	NA	NA
C4	2482	13	06/07/2021	11:00	1	d	p	1dp	C4-1d	1	C	1C	-11.13884	-46.632013	Ameivula	jalapensis	amejal	NA	NA	NA	m	57.4	104	46	5.74	10.4	x	4.6	NA	m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	mordeu	NA	NA	NA	NA	NA	NA	NA	NA	NA
C4	2483	13	06/07/2021	11:00	1	d	p	1dp	C4-1d	1	C	1C	-11.13884	-46.632013	Ameivula	jalapensis	amejal	NA	NA	NA	f	56.5	135	NA	5.65	13.5	NA	NA	NA	f	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"preenchi_as_informações_de_aiq_hoje._As_células_estavam_vazias_e_acredito_que_era_pelo_meu_método_de_passar_os_dados_a_limpo._Quando_era_mesma_AIQ,_eu_deixava_em_branco_e_depois_preenchia._Acredito_que_os_em_branco_são_iguais_aos_de_cima._Fiz_isso_como_padrão_para_todos_os_casos_(14/11/2022)"	NA	NA	NA	NA	NA	NA
C4	2484	13	06/07/2021	11:15	1	a	p	1ap	C4-1a	1	C	1C	-11.139153	-46.63057	Ameivula	jalapensis	amejal	NA	NA	NA	J	43.2	97	NA	4.32	9.7	NA	NA	NA	j/m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"O_sexo_estava_como_j/m,_mas_não_tem_o_RP._Vou_deixar_como_j."	NA	NA	NA
C4	2485	13	06/07/2021	11:15	1	a	p	1ap	C4-1a	1	C	1C	-11.139153	-46.63057	Ameivula	jalapensis	amejal	NA	NA	NA	m	57.3	147	NA	5.73	14.7	NA	NA	NA	m	NA	NA	NA	NA	NA	NA	nuca	NA	NA	NA	fazendo_muda	cicatriz_na_nuca	NA	NA	NA	NA	NA	NA	NA	NA
C4	2487	14	07/07/2021	06:48	7	b	p	7bp	C4-7b	2	C	2C	-11.112166	-46.709225	Ameivula	jalapensis	amejal	x	NA	NA	f	54.8	124	NA	5.48	12.4	NA	NA	NA	f	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"tinha_uma_manchona_preta,_que_pegava_na_cintura,_coxa_e_base_da_cauda._Estava_muuuuuito_magra,_mas_nem_pesei."	NA	NA	"preenchi_as_informações_de_aiq_hoje._As_células_estavam_vazias_e_acredito_que_era_pelo_meu_método_de_passar_os_dados_a_limpo._Quando_era_mesma_AIQ,_eu_deixava_em_branco_e_depois_preenchia._Acredito_que_os_em_branco_são_iguais_aos_de_cima._Fiz_isso_como_padrão_para_todos_os_casos_(14/11/2022)"	NA	NA	NA	NA	NA	NA
C4	2493	14	07/07/2021	07:55	6	c	p	6cp	C4-6c	2	Q	2Q	-11.137659	-46.688958	Ameivula	jalapensis	amejal	NA	NA	NA	f	57.5	142	NA	5.75	14.2	NA	NA	NA	f	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"preenchi_as_informações_de_aiq_hoje._As_células_estavam_vazias_e_acredito_que_era_pelo_meu_método_de_passar_os_dados_a_limpo._Quando_era_mesma_AIQ,_eu_deixava_em_branco_e_depois_preenchia._Acredito_que_os_em_branco_são_iguais_aos_de_cima._Fiz_isso_como_padrão_para_todos_os_casos_(14/11/2022)"	NA	NA	NA	NA	NA	NA
C4	2496	14	07/07/2021	08:14	6	a	c	6ac	C4-6a	2	Q	2Q	-11.139821	-46.689609	Ameivula	jalapensis	amejal	x	NA	NA	m	56.4	95	43	5.64	9.5	x	4.3	NA	m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"preenchi_as_informações_de_aiq_hoje._As_células_estavam_vazias_e_acredito_que_era_pelo_meu_método_de_passar_os_dados_a_limpo._Quando_era_mesma_AIQ,_eu_deixava_em_branco_e_depois_preenchia._Acredito_que_os_em_branco_são_iguais_aos_de_cima._Fiz_isso_como_padrão_para_todos_os_casos_(14/11/2022)"	NA	NA	NA	NA	NA	NA
C4	2497	14	07/07/2021	08:25	5	d	c	5dc	C4-5d	2	Q	2Q	-11.147247	-46.686634	Ameivula	jalapensis	amejal	NA	NA	NA	J	47.5	113	NA	4.75	11.3	NA	NA	NA	j/m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"O_sexo_estava_como_j/m,_mas_não_tem_o_RP._Vou_deixar_como_j."	NA	NA	NA
C4	2499	14	07/07/2021	08:25	5	d	p	5dp	C4-5d	2	Q	2Q	-11.147247	-46.686634	Ameivula	jalapensis	amejal	NA	NA	NA	f	55.8	111	81	5.58	11.1	x	8.1	NA	f	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"preenchi_as_informações_de_aiq_hoje._As_células_estavam_vazias_e_acredito_que_era_pelo_meu_método_de_passar_os_dados_a_limpo._Quando_era_mesma_AIQ,_eu_deixava_em_branco_e_depois_preenchia._Acredito_que_os_em_branco_são_iguais_aos_de_cima._Fiz_isso_como_padrão_para_todos_os_casos_(14/11/2022)"	NA	NA	NA	NA	NA	NA
C4	2511	14	07/07/2021	09:59	4	a	p	4ap	C4-4a	2	Q	2Q	-11.141203	-46.679502	Ameivula	jalapensis	amejal	NA	NA	NA	f	61	147	NA	6.1	14.7	NA	NA	NA	f	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"preenchi_as_informações_de_aiq_hoje._As_células_estavam_vazias_e_acredito_que_era_pelo_meu_método_de_passar_os_dados_a_limpo._Quando_era_mesma_AIQ,_eu_deixava_em_branco_e_depois_preenchia._Acredito_que_os_em_branco_são_iguais_aos_de_cima._Fiz_isso_como_padrão_para_todos_os_casos_(14/11/2022)"	NA	NA	NA	NA	NA	NA
C4	2513	14	07/07/2021	10:28	3	c	p	3cp	C4-3c	1	C	1C	-11.127411	-46.651953	Ameivula	jalapensis	amejal	x	NA	NA	m	48.8	119	NA	4.88	11.9	NA	NA	NA	m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"preenchi_as_informações_de_aiq_hoje._As_células_estavam_vazias_e_acredito_que_era_pelo_meu_método_de_passar_os_dados_a_limpo._Quando_era_mesma_AIQ,_eu_deixava_em_branco_e_depois_preenchia._Acredito_que_os_em_branco_são_iguais_aos_de_cima._Fiz_isso_como_padrão_para_todos_os_casos_(14/11/2022)"	NA	NA	NA	NA	NA	NA
C4	2515	14	07/07/2021	10:37	3	d	p	3dp	C4-3d	1	C	1C	-11.128105	-46.650534	Ameivula	jalapensis	amejal	NA	NA	NA	m	62.1	154	NA	6.21	15.4	NA	NA	NA	m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"preenchi_as_informações_de_aiq_hoje._As_células_estavam_vazias_e_acredito_que_era_pelo_meu_método_de_passar_os_dados_a_limpo._Quando_era_mesma_AIQ,_eu_deixava_em_branco_e_depois_preenchia._Acredito_que_os_em_branco_são_iguais_aos_de_cima._Fiz_isso_como_padrão_para_todos_os_casos_(14/11/2022)"	NA	NA	NA	NA	NA	NA
C4	2520	15	08/07/2021	06:26	7	B	c	7Bc	C4-7B	2	C	2C	-11.112166	-46.709225	Ameivula	jalapensis	amejal	NA	NA	NA	m	51.8	133	NA	5.18	13.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C4	2521	15	08/07/2021	06:26	7	B	p	7Bp	C4-7B	2	C	2C	-11.112166	-46.709225	Ameivula	jalapensis	amejal	NA	NA	NA	m	55.7	153	NA	5.57	15.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C4	2527	15	08/07/2021	07:15	6	D	C	6DC	C4-6D	2	Q	2Q	-11.138578	-46.690251	Ameivula	jalapensis	amejal	NA	NA	NA	m	53.2	146	NA	5.32	14.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C4	2530	15	08/07/2021	07:27	6	C	P	6CP	C4-6C	2	Q	2Q	-11.137659	-46.688958	Ameivula	jalapensis	amejal	NA	NA	NA	M	51.6	124	NA	5.16	12.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C4	2532	15	08/07/2021	07:27	6	c	P	6cP	C4-6c	2	Q	2Q	-11.137659	-46.688958	Ameivula	jalapensis	amejal	NA	NA	NA	m	59.6	157	NA	5.96	15.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C4	2539	15	08/07/2021	08:28	5	c	c	5cc	C4-5c	2	Q	2Q	-11.148738	-46.686442	Ameivula	jalapensis	amejal	NA	NA	NA	f	60.6	95	93	6.06	9.5	x	9.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	fez_coco	NA	NA	NA	NA	NA	NA	NA	NA	NA
C4	2545	15	08/07/2021	08:59	3	d	c	3dc	C4-3d	1	C	1C	-11.128105	-46.650534	Ameivula	jalapensis	amejal	NA	NA	NA	m	55.1	116	59	5.51	11.6	x	5.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	falta_o_dedo_do_lado_direito	fiquei_na_duvida_se_o_dedo_cortado_foi_marcação_errada_minha_ou_marca_dela._Acredito_que_seja_marca_dela	NA	NA	NA	NA	NA	NA	NA	NA
C4	2546	15	08/07/2021	08:59	3	d	p	3dp	C4-3d	1	C	1C	-11.128105	-46.650534	Ameivula	jalapensis	amejal	NA	NA	NA	f	60	145	NA	6	14.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2554	1	17/07/2021	06:37	1	a	c	1ac	C5-1a	2	Q	2Q	-10.602658	-47.008416	Ameivula	jalapensis	amejal	NA	NA	NA	f	45.6	108	NA	4.56	10.8	NA	NA	2.3	f	0.7	1.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2561	1	17/07/2021	07:48	1	c	p	1cp	C5-1c	2	Q	2Q	-10.603955	-47.00845	Ameivula	jalapensis	amejal	NA	NA	NA	f	54.6	88	28	5.46	8.8	x	2.8	3.9	f	0.7	3.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2564	1	17/07/2021	07:48	1	c	c	1cc	C5-1c	2	Q	2Q	-10.603955	-47.00845	Ameivula	jalapensis	amejal	NA	NA	NA	m	52.2	135	NA	5.22	13.5	NA	NA	3.8	m	0.7	3.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2565	1	17/07/2021	07:48	1	c	c	1cc	C5-1c	2	Q	2Q	-10.603955	-47.00845	Ameivula	jalapensis	amejal	NA	NA	NA	f	49.6	121	NA	4.96	12.1	NA	NA	3.1	f	0.7	2.4	NA	NA	NA	NA	NA	NA	NA	NA	fazendo_muda	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2573	1	17/07/2021	07:48	1	c	p	1cp	C5-1c	2	Q	2Q	-10.603955	-47.00845	Ameivula	jalapensis	amejal	NA	NA	NA	f	46.7	112	NA	4.67	11.2	NA	NA	2.8	f	0.7	2.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2583	1	17/07/2021	09:12	2	b	p	2bp	C5-2b	1	C	1C	-10.593564	-47.015967	Ameivula	jalapensis	amejal	NA	NA	NA	m	43.9	99	NA	4.39	9.9	NA	NA	2.35	m	0.7	1.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2584	1	17/07/2021	09:12	2	b	p	2bp	C5-2b	1	C	1C	-10.593564	-47.015967	Ameivula	jalapensis	amejal	NA	NA	NA	f	58.1	142	NA	5.81	14.2	NA	NA	4.2	f	0.7	3.5	fezes	NA	NA	NA	NA	NA	NA	NA	fez_coco	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2591	1	17/07/2021	09:54	2	c	p	2cp	C5-2c	1	C	1C	-10.593499	-47.015032	Ameivula	jalapensis	amejal	NA	NA	NA	f	55.8	119	NA	5.58	11.9	NA	NA	3.8	f	0.7	3.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2594	1	17/07/2021	10:19	2	d	p	2dp	C5-2d	1	C	1C	-10.594502	-47.014932	Ameivula	jalapensis	amejal	NA	NA	NA	m	60	154	NA	6	15.4	NA	NA	4.75	m	0.7	4.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2622	1	17/07/2021	13:08	4	a	p	4ap	C5-4a	2	C	2C	-10.594917	-47.053902	Ameivula	jalapensis	amejal	NA	NA	NA	f	54.5	138	NA	5.45	13.8	NA	NA	4.3	f	0.7	3.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2623	1	17/07/2021	13:08	4	a	p	4ap	C5-4a	2	C	2C	-10.594917	-47.053902	Ameivula	jalapensis	amejal	NA	NA	NA	m	48.7	134	NA	4.87	13.4	NA	NA	3.3	m	0.7	2.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2624	1	17/07/2021	13:08	4	a	p	4ap	C5-4a	2	C	2C	-10.594917	-47.053902	Ameivula	jalapensis	amejal	NA	NA	NA	j	33.1	78	NA	3.31	7.8	NA	NA	1.6	j	0.7	0.9	NA	NA	NA	sim	NA	NA	NA	NA	cu	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2625	1	17/07/2021	13:08	4	a	p	4ap	C5-4a	2	C	2C	-10.594917	-47.053902	Ameivula	jalapensis	amejal	NA	NA	NA	j	45	118	NA	4.5	11.8	NA	NA	2.9	j	0.7	2.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2631	1	17/07/2021	13:45	4	b	p	4bp	C5-4b	2	C	2C	-10.594722	-47.052909	Ameivula	jalapensis	amejal	NA	NA	NA	m	56.2	138	NA	5.62	13.8	NA	NA	4.4	m	0.7	3.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2633	1	17/07/2021	13:45	4	b	p	4bp	C5-4b	2	C	2C	-10.594722	-47.052909	Ameivula	jalapensis	amejal	NA	NA	NA	j	43.9	103	41	4.39	10.3	x	4.1	2.3	j	0.7	1.6	NA	NA	NA	NA	NA	NA	sim	NA	att_no_balde	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2639	1	17/07/2021	14:12	4	c	p	4cp	C5-4c	2	C	2C	-10.595737	-47.053344	Ameivula	jalapensis	amejal	NA	NA	NA	f	58.6	29	20	5.86	2.9	x	2	3.6	f	0.7	2.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2644	1	17/07/2021	14:44	4	d	p	4dp	C5-4d	2	C	2C	-10.595817	-47.054465	Ameivula	jalapensis	amejal	NA	NA	NA	m	56.8	125	NA	5.68	12.5	NA	NA	4.9	m	0.7	4.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2645	1	17/07/2021	14:44	4	d	p	4dp	C5-4d	2	C	2C	-10.595817	-47.054465	Ameivula	jalapensis	amejal	NA	NA	NA	j	47.5	117	NA	4.75	11.7	NA	NA	2.8	j	0.7	2.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2646	1	17/07/2021	14:44	4	d	p	4dp	C5-4d	2	C	2C	-10.595817	-47.054465	Ameivula	jalapensis	amejal	NA	NA	NA	j	51.3	124	NA	5.13	12.4	NA	NA	NA	j	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2654	1	17/07/2021	15:23	5	a	c	5ac	C5-5a	2	C	2C	-10.595618	-47.062632	Ameivula	jalapensis	amejal	NA	NA	NA	f	56.9	116	NA	5.69	11.6	NA	NA	4	f	0.7	3.3	NA	NA	NA	NA	NA	NA	NA	NA	não_tem_o_dedo_indicador_direito	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2667	1	17/07/2021	15:56	5	b	p	5bp	C5-5b	2	C	2C	-10.595576	-47.061623	Ameivula	jalapensis	amejal	NA	NA	NA	f	60.9	138	NA	6.09	13.8	NA	NA	4.8	f	0.7	4.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2668	1	17/07/2021	15:56	5	b	p	5bp	C5-5b	2	C	2C	-10.595576	-47.061623	Ameivula	jalapensis	amejal	NA	NA	NA	m	46.6	109	NA	4.66	10.9	NA	NA	3	m	0.7	2.3	NA	NA	NA	NA	NA	NA	NA	NA	fez_coco_e_não_coletei	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2675	1	17/07/2021	16:35	5	c	p	5cp	C5-5c	2	C	2C	-10.596614	-47.06153	Ameivula	jalapensis	amejal	NA	NA	NA	f	52.6	91	22	5.26	9.1	x	2.2	4.2	f	0.7	3.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2686	1	17/07/2021	17:12	5	d	p	5dp	C5-5d	2	C	2C	-10.596689	-47.062626	Ameivula	jalapensis	amejal	NA	NA	NA	m	47.1	31	NA	4.71	3.1	NA	NA	2.4	m	0.7	1.7	fezes	sim	NA	NA	NA	NA	NA	NA	att_recente	fez_coco_e_coletei	NA	NA	NA	NA	NA	NA	NA	NA
C5	2687	1	17/07/2021	17:12	5	d	p	5dp	C5-5d	2	C	2C	-10.596689	-47.062626	Ameivula	jalapensis	amejal	NA	NA	NA	f	52.9	126	NA	5.29	12.6	NA	NA	3.2	f	0.7	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2688	1	17/07/2021	17:12	5	d	p	5dp	C5-5d	2	C	2C	-10.596689	-47.062626	Ameivula	jalapensis	amejal	NA	NA	NA	m	51.5	124	NA	5.15	12.4	NA	NA	3.5	m	0.7	2.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2689	1	17/07/2021	17:12	5	d	p	5dp	C5-5d	2	C	2C	-10.596689	-47.062626	Ameivula	jalapensis	amejal	NA	NA	NA	j	39.4	94	NA	3.94	9.4	NA	NA	2.2	j	0.7	1.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2698	1	17/07/2021	17:12	5	d	p	5dp	C5-5d	2	C	2C	-10.596689	-47.062626	Ameivula	jalapensis	amejal	NA	NA	NA	f	55	141	NA	5.5	14.1	NA	NA	NA	f	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2699	1	17/07/2021	17:12	5	d	p	5dp	C5-5d	2	C	2C	-10.596689	-47.062626	Ameivula	jalapensis	amejal	NA	NA	NA	f	57.8	143	NA	5.78	14.3	NA	NA	NA	f	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2700	1	17/07/2021	17:12	5	d	p	5dp	C5-5d	2	C	2C	-10.596689	-47.062626	Ameivula	jalapensis	amejal	NA	NA	NA	m	58.7	130	58	5.87	13	x	5.8	NA	m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2701	1	17/07/2021	17:12	5	d	p	5dp	C5-5d	2	C	2C	-10.596689	-47.062626	Ameivula	jalapensis	amejal	NA	NA	NA	m	56.9	137	NA	5.69	13.7	NA	NA	NA	m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2708	1	17/07/2021	17:57	6	a	c	6ac	C5-6a	1	C	1C	-10.593679	-47.070764	Ameivula	jalapensis	amejal	NA	NA	NA	m	51.2	107	NA	5.12	10.7	NA	NA	NA	m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2712	1	17/07/2021	18:18	6	b	p	6bp	C5-6b	1	C	1C	-10.59283	-47.07138	Ameivula	jalapensis	amejal	NA	NA	NA	j	43.8	109	NA	4.38	10.9	NA	NA	NA	j	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2715	1	17/07/2021	18:18	6	b	c	6bc	C5-6b	1	C	1C	-10.59283	-47.07138	Ameivula	jalapensis	amejal	NA	NA	NA	j	39.3	66	NA	3.93	6.6	NA	NA	1.6	j	0.7	0.9	NA	NA	NA	sim	NA	NA	NA	NA	cu	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2717	1	17/07/2021	18:43	6	c	c	6cc	C5-6c	1	C	1C	-10.593392	-47.072259	Ameivula	jalapensis	amejal	NA	NA	NA	m	56.5	129	NA	5.65	12.9	NA	NA	NA	m	NA	NA	NA	NA	NA	NA	pescoço	NA	NA	NA	cicatriz_no_pescoço	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2725	1	17/07/2021	18:43	6	c	p	6cp	C5-6c	1	C	1C	-10.593392	-47.072259	Ameivula	jalapensis	amejal	NA	NA	NA	f	51.6	122	NA	5.16	12.2	NA	NA	NA	f	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C5	2726	1	17/07/2021	18:43	6	c	p	6cp	C5-6c	1	C	1C	-10.593392	-47.072259	Ameivula	jalapensis	amejal	NA	NA	NA	NA	44.1	113	NA	4.41	11.3	NA	NA	NA	NA	NA	NA	fezes	NA	NA	NA	NA	NA	NA	NA	fez_coco_e_coletei	NA	NA	NA	NA	NA	NA	NA	NA	NA
